date,origin,destination,cargo_type,vessel_type,freight_rate_usd_mt,bdi,oil_price,commodity_price,distance_nm,data_source
2024-08-20,Richards Bay,Rotterdam,coal,Panamax,13.06,1646,77.84,123.82,5200,SYNTHETIC
2024-08-20,Newcastle,Qingdao,coal,Panamax,13.78,1646,77.84,123.82,4200,SYNTHETIC
2024-08-20,Baltimore,Rotterdam,grain,Handymax,24.03,1646,77.84,253.26,3400,SYNTHETIC
2024-08-20,Norfolk,Rotterdam,grain,Panamax,19.84,1646,77.84,253.26,3300,SYNTHETIC
2024-08-20,Paradip,Rotterdam,iron_ore,Handymax,17.49,1646,77.84,114.84,4800,SYNTHETIC
2024-08-20,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.57,1646,77.84,114.84,4700,SYNTHETIC
2024-08-20,Port Hedland,Rotterdam,iron_ore,Capesize,6.36,1646,77.84,114.84,8200,SYNTHETIC
2024-08-27,Paradip,Rotterdam,iron_ore,Panamax,11.79,1617,73.17,112.08,4800,SYNTHETIC
2024-08-27,Port Hedland,Qingdao,iron_ore,Capesize,7.98,1617,73.17,112.08,4000,SYNTHETIC
2024-08-27,Port Hedland,Gangavaram,coal,Capesize,7.69,1617,73.17,127.24,3800,SYNTHETIC
2024-08-27,Samarinda,Gangavaram,coal,Panamax,12.32,1617,73.17,127.24,2200,SYNTHETIC
2024-08-27,Samarinda,Shanghai,coal,Supramax,15.66,1617,73.17,127.24,2600,SYNTHETIC
2024-08-27,Paradip,Rotterdam,grain,Supramax,15.63,1617,73.17,239.14,4800,SYNTHETIC
2024-08-27,Paradip,Singapore,steel_coils,Handysize,30.29,1617,73.17,239.14,1900,SYNTHETIC
2024-08-27,Dhamra,Singapore,steel_coils,Handymax,24.37,1617,73.17,239.14,2100,SYNTHETIC
2024-08-27,Richards Bay,Rotterdam,coal,Panamax,14.54,1617,73.17,127.24,5200,SYNTHETIC
2024-08-27,Newcastle,Qingdao,coal,Panamax,12.41,1617,73.17,127.24,4200,SYNTHETIC
2024-08-27,Baltimore,Rotterdam,grain,Handymax,22.86,1617,73.17,239.14,3400,SYNTHETIC
2024-08-27,Norfolk,Rotterdam,grain,Panamax,19.48,1617,73.17,239.14,3300,SYNTHETIC
2024-08-27,Paradip,Rotterdam,iron_ore,Handymax,18.6,1617,73.17,112.08,4800,SYNTHETIC
2024-08-27,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.33,1617,73.17,112.08,4700,SYNTHETIC
2024-08-27,Port Hedland,Rotterdam,iron_ore,Capesize,6.59,1617,73.17,112.08,8200,SYNTHETIC
2024-09-03,Paradip,Rotterdam,iron_ore,Panamax,12.47,1784,72.74,122.9,4800,SYNTHETIC
2024-09-03,Port Hedland,Qingdao,iron_ore,Capesize,7.67,1784,72.74,122.9,4000,SYNTHETIC
2024-09-03,Port Hedland,Gangavaram,coal,Capesize,9.07,1784,72.74,123.91,3800,SYNTHETIC
2024-09-03,Samarinda,Gangavaram,coal,Panamax,12.35,1784,72.74,123.91,2200,SYNTHETIC
2024-09-03,Samarinda,Shanghai,coal,Supramax,14.47,1784,72.74,123.91,2600,SYNTHETIC
2024-09-03,Paradip,Rotterdam,grain,Supramax,18.52,1784,72.74,220.93,4800,SYNTHETIC
2024-09-03,Paradip,Singapore,steel_coils,Handysize,28.85,1784,72.74,220.93,1900,SYNTHETIC
2024-09-03,Dhamra,Singapore,steel_coils,Handymax,25.55,1784,72.74,220.93,2100,SYNTHETIC
2024-09-03,Richards Bay,Rotterdam,coal,Panamax,14.88,1784,72.74,123.91,5200,SYNTHETIC
2024-09-03,Newcastle,Qingdao,coal,Panamax,14.49,1784,72.74,123.91,4200,SYNTHETIC
2024-09-03,Baltimore,Rotterdam,grain,Handymax,22.82,1784,72.74,220.93,3400,SYNTHETIC
2024-09-03,Norfolk,Rotterdam,grain,Panamax,21.7,1784,72.74,220.93,3300,SYNTHETIC
2024-09-03,Paradip,Rotterdam,iron_ore,Handymax,18.3,1784,72.74,122.9,4800,SYNTHETIC
2024-09-03,Visakhapatnam,Rotterdam,iron_ore,Panamax,13.59,1784,72.74,122.9,4700,SYNTHETIC
2024-09-03,Port Hedland,Rotterdam,iron_ore,Capesize,6.75,1784,72.74,122.9,8200,SYNTHETIC
2024-09-10,Paradip,Rotterdam,iron_ore,Panamax,12.76,1616,78.16,117.46,4800,SYNTHETIC
2024-09-10,Port Hedland,Qingdao,iron_ore,Capesize,7.44,1616,78.16,117.46,4000,SYNTHETIC
2024-09-10,Port Hedland,Gangavaram,coal,Capesize,8.8,1616,78.16,132.38,3800,SYNTHETIC
2024-09-10,Samarinda,Gangavaram,coal,Panamax,11.2,1616,78.16,132.38,2200,SYNTHETIC
2024-09-10,Samarinda,Shanghai,coal,Supramax,15.41,1616,78.16,132.38,2600,SYNTHETIC
2024-09-10,Paradip,Rotterdam,grain,Supramax,17.45,1616,78.16,220.06,4800,SYNTHETIC
2024-09-10,Paradip,Singapore,steel_coils,Handysize,27.24,1616,78.16,220.06,1900,SYNTHETIC
2024-09-10,Dhamra,Singapore,steel_coils,Handymax,23.58,1616,78.16,220.06,2100,SYNTHETIC
2024-09-10,Richards Bay,Rotterdam,coal,Panamax,13.13,1616,78.16,132.38,5200,SYNTHETIC
2024-09-10,Newcastle,Qingdao,coal,Panamax,12.14,1616,78.16,132.38,4200,SYNTHETIC
2024-09-10,Baltimore,Rotterdam,grain,Handymax,24.48,1616,78.16,220.06,3400,SYNTHETIC
2024-09-10,Norfolk,Rotterdam,grain,Panamax,18.75,1616,78.16,220.06,3300,SYNTHETIC
2024-09-10,Paradip,Rotterdam,iron_ore,Handymax,19.01,1616,78.16,117.46,4800,SYNTHETIC
2024-09-10,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.17,1616,78.16,117.46,4700,SYNTHETIC
2024-09-10,Port Hedland,Rotterdam,iron_ore,Capesize,7.2,1616,78.16,117.46,8200,SYNTHETIC
2024-09-17,Paradip,Rotterdam,iron_ore,Panamax,13.79,1749,81.84,115.86,4800,SYNTHETIC
2024-09-17,Port Hedland,Qingdao,iron_ore,Capesize,8.59,1749,81.84,115.86,4000,SYNTHETIC
2024-09-17,Port Hedland,Gangavaram,coal,Capesize,8.76,1749,81.84,164.46,3800,SYNTHETIC
2024-09-17,Samarinda,Gangavaram,coal,Panamax,11.24,1749,81.84,164.46,2200,SYNTHETIC
2024-09-17,Samarinda,Shanghai,coal,Supramax,15.15,1749,81.84,164.46,2600,SYNTHETIC
2024-09-17,Paradip,Rotterdam,grain,Supramax,17.51,1749,81.84,222.22,4800,SYNTHETIC
2024-09-17,Paradip,Singapore,steel_coils,Handysize,31.02,1749,81.84,222.22,1900,SYNTHETIC
2024-09-17,Dhamra,Singapore,steel_coils,Handymax,24.4,1749,81.84,222.22,2100,SYNTHETIC
2024-09-17,Richards Bay,Rotterdam,coal,Panamax,14.93,1749,81.84,164.46,5200,SYNTHETIC
2024-09-17,Newcastle,Qingdao,coal,Panamax,13.04,1749,81.84,164.46,4200,SYNTHETIC
2024-09-17,Baltimore,Rotterdam,grain,Handymax,24.9,1749,81.84,222.22,3400,SYNTHETIC
2024-09-17,Norfolk,Rotterdam,grain,Panamax,19.44,1749,81.84,222.22,3300,SYNTHETIC
2024-09-17,Paradip,Rotterdam,iron_ore,Handymax,18.16,1749,81.84,115.86,4800,SYNTHETIC
2024-09-17,Visakhapatnam,Rotterdam,iron_ore,Panamax,14.36,1749,81.84,115.86,4700,SYNTHETIC
2024-09-17,Port Hedland,Rotterdam,iron_ore,Capesize,7.18,1749,81.84,115.86,8200,SYNTHETIC
2024-09-24,Paradip,Rotterdam,iron_ore,Panamax,12.7,1471,74.69,114.49,4800,SYNTHETIC
2024-09-24,Port Hedland,Qingdao,iron_ore,Capesize,7.79,1471,74.69,114.49,4000,SYNTHETIC
2024-09-24,Port Hedland,Gangavaram,coal,Capesize,8.18,1471,74.69,155.58,3800,SYNTHETIC
2024-09-24,Samarinda,Gangavaram,coal,Panamax,10.15,1471,74.69,155.58,2200,SYNTHETIC
2024-09-24,Samarinda,Shanghai,coal,Supramax,12.75,1471,74.69,155.58,2600,SYNTHETIC
2024-09-24,Paradip,Rotterdam,grain,Supramax,16.93,1471,74.69,228.63,4800,SYNTHETIC
2024-09-24,Paradip,Singapore,steel_coils,Handysize,26.15,1471,74.69,228.63,1900,SYNTHETIC
2024-09-24,Dhamra,Singapore,steel_coils,Handymax,24.34,1471,74.69,228.63,2100,SYNTHETIC
2024-09-24,Richards Bay,Rotterdam,coal,Panamax,12.97,1471,74.69,155.58,5200,SYNTHETIC
2024-09-24,Newcastle,Qingdao,coal,Panamax,12.15,1471,74.69,155.58,4200,SYNTHETIC
2024-09-24,Baltimore,Rotterdam,grain,Handymax,22.54,1471,74.69,228.63,3400,SYNTHETIC
2024-09-24,Norfolk,Rotterdam,grain,Panamax,19.14,1471,74.69,228.63,3300,SYNTHETIC
2024-09-24,Paradip,Rotterdam,iron_ore,Handymax,17.75,1471,74.69,114.49,4800,SYNTHETIC
2024-09-24,Visakhapatnam,Rotterdam,iron_ore,Panamax,11.51,1471,74.69,114.49,4700,SYNTHETIC
2024-09-24,Port Hedland,Rotterdam,iron_ore,Capesize,6.51,1471,74.69,114.49,8200,SYNTHETIC
2024-10-01,Paradip,Rotterdam,iron_ore,Panamax,12.57,1468,83.55,115.69,4800,SYNTHETIC
2024-10-01,Port Hedland,Qingdao,iron_ore,Capesize,7.06,1468,83.55,115.69,4000,SYNTHETIC
2024-10-01,Port Hedland,Gangavaram,coal,Capesize,7.29,1468,83.55,172.64,3800,SYNTHETIC
2024-10-01,Samarinda,Gangavaram,coal,Panamax,11.58,1468,83.55,172.64,2200,SYNTHETIC
2024-10-01,Samarinda,Shanghai,coal,Supramax,12.96,1468,83.55,172.64,2600,SYNTHETIC
2024-10-01,Paradip,Rotterdam,grain,Supramax,15.32,1468,83.55,186.69,4800,SYNTHETIC
2024-10-01,Paradip,Singapore,steel_coils,Handysize,26.53,1468,83.55,186.69,1900,SYNTHETIC
2024-10-01,Dhamra,Singapore,steel_coils,Handymax,23.13,1468,83.55,186.69,2100,SYNTHETIC
2024-10-01,Richards Bay,Rotterdam,coal,Panamax,13.58,1468,83.55,172.64,5200,SYNTHETIC
2024-10-01,Newcastle,Qingdao,coal,Panamax,12.03,1468,83.55,172.64,4200,SYNTHETIC
2024-10-01,Baltimore,Rotterdam,grain,Handymax,22.47,1468,83.55,186.69,3400,SYNTHETIC
2024-10-01,Norfolk,Rotterdam,grain,Panamax,17.57,1468,83.55,186.69,3300,SYNTHETIC
2024-10-01,Paradip,Rotterdam,iron_ore,Handymax,18.41,1468,83.55,115.69,4800,SYNTHETIC
2024-10-01,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.5,1468,83.55,115.69,4700,SYNTHETIC
2024-10-01,Port Hedland,Rotterdam,iron_ore,Capesize,6.08,1468,83.55,115.69,8200,SYNTHETIC
2024-10-08,Paradip,Rotterdam,iron_ore,Panamax,12.54,1694,81.76,104.85,4800,SYNTHETIC
2024-10-08,Port Hedland,Qingdao,iron_ore,Capesize,7.94,1694,81.76,104.85,4000,SYNTHETIC
2024-10-08,Port Hedland,Gangavaram,coal,Capesize,8.52,1694,81.76,147.25,3800,SYNTHETIC
2024-10-08,Samarinda,Gangavaram,coal,Panamax,11.71,1694,81.76,147.25,2200,SYNTHETIC
2024-10-08,Samarinda,Shanghai,coal,Supramax,15.58,1694,81.76,147.25,2600,SYNTHETIC
2024-10-08,Paradip,Rotterdam,grain,Supramax,16.63,1694,81.76,161.71,4800,SYNTHETIC
2024-10-08,Paradip,Singapore,steel_coils,Handysize,30.03,1694,81.76,161.71,1900,SYNTHETIC
2024-10-08,Dhamra,Singapore,steel_coils,Handymax,25.09,1694,81.76,161.71,2100,SYNTHETIC
2024-10-08,Richards Bay,Rotterdam,coal,Panamax,14.47,1694,81.76,147.25,5200,SYNTHETIC
2024-10-08,Newcastle,Qingdao,coal,Panamax,13.64,1694,81.76,147.25,4200,SYNTHETIC
2024-10-08,Baltimore,Rotterdam,grain,Handymax,24.22,1694,81.76,161.71,3400,SYNTHETIC
2024-10-08,Norfolk,Rotterdam,grain,Panamax,20.22,1694,81.76,161.71,3300,SYNTHETIC
2024-10-08,Paradip,Rotterdam,iron_ore,Handymax,18.25,1694,81.76,104.85,4800,SYNTHETIC
2024-10-08,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.18,1694,81.76,104.85,4700,SYNTHETIC
2024-10-08,Port Hedland,Rotterdam,iron_ore,Capesize,7.43,1694,81.76,104.85,8200,SYNTHETIC
2024-10-15,Paradip,Rotterdam,iron_ore,Panamax,11.52,1675,89.15,108.15,4800,SYNTHETIC
2024-10-15,Port Hedland,Qingdao,iron_ore,Capesize,7.87,1675,89.15,108.15,4000,SYNTHETIC
2024-10-15,Port Hedland,Gangavaram,coal,Capesize,8.93,1675,89.15,131.66,3800,SYNTHETIC
2024-10-15,Samarinda,Gangavaram,coal,Panamax,12.21,1675,89.15,131.66,2200,SYNTHETIC
2024-10-15,Samarinda,Shanghai,coal,Supramax,13.53,1675,89.15,131.66,2600,SYNTHETIC
2024-10-15,Paradip,Rotterdam,grain,Supramax,16.24,1675,89.15,175.6,4800,SYNTHETIC
2024-10-15,Paradip,Singapore,steel_coils,Handysize,30.75,1675,89.15,175.6,1900,SYNTHETIC
2024-10-15,Dhamra,Singapore,steel_coils,Handymax,26.43,1675,89.15,175.6,2100,SYNTHETIC
2024-10-15,Richards Bay,Rotterdam,coal,Panamax,14.76,1675,89.15,131.66,5200,SYNTHETIC
2024-10-15,Newcastle,Qingdao,coal,Panamax,12.57,1675,89.15,131.66,4200,SYNTHETIC
2024-10-15,Baltimore,Rotterdam,grain,Handymax,21.58,1675,89.15,175.6,3400,SYNTHETIC
2024-10-15,Norfolk,Rotterdam,grain,Panamax,20.33,1675,89.15,175.6,3300,SYNTHETIC
2024-10-15,Paradip,Rotterdam,iron_ore,Handymax,20.13,1675,89.15,108.15,4800,SYNTHETIC
2024-10-15,Visakhapatnam,Rotterdam,iron_ore,Panamax,13.86,1675,89.15,108.15,4700,SYNTHETIC
2024-10-15,Port Hedland,Rotterdam,iron_ore,Capesize,6.48,1675,89.15,108.15,8200,SYNTHETIC
2024-10-22,Paradip,Rotterdam,iron_ore,Panamax,11.9,1391,86.91,122.23,4800,SYNTHETIC
2024-10-22,Port Hedland,Qingdao,iron_ore,Capesize,6.57,1391,86.91,122.23,4000,SYNTHETIC
2024-10-22,Port Hedland,Gangavaram,coal,Capesize,7.1,1391,86.91,119.49,3800,SYNTHETIC
2024-10-22,Samarinda,Gangavaram,coal,Panamax,11.13,1391,86.91,119.49,2200,SYNTHETIC
2024-10-22,Samarinda,Shanghai,coal,Supramax,13.63,1391,86.91,119.49,2600,SYNTHETIC
2024-10-22,Paradip,Rotterdam,grain,Supramax,14.79,1391,86.91,191.67,4800,SYNTHETIC
2024-10-22,Paradip,Singapore,steel_coils,Handysize,24.39,1391,86.91,191.67,1900,SYNTHETIC
2024-10-22,Dhamra,Singapore,steel_coils,Handymax,24.3,1391,86.91,191.67,2100,SYNTHETIC
2024-10-22,Richards Bay,Rotterdam,coal,Panamax,12.46,1391,86.91,119.49,5200,SYNTHETIC
2024-10-22,Newcastle,Qingdao,coal,Panamax,12.16,1391,86.91,119.49,4200,SYNTHETIC
2024-10-22,Baltimore,Rotterdam,grain,Handymax,21.28,1391,86.91,191.67,3400,SYNTHETIC
2024-10-22,Norfolk,Rotterdam,grain,Panamax,16.25,1391,86.91,191.67,3300,SYNTHETIC
2024-10-22,Paradip,Rotterdam,iron_ore,Handymax,17.88,1391,86.91,122.23,4800,SYNTHETIC
2024-10-22,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.48,1391,86.91,122.23,4700,SYNTHETIC
2024-10-22,Port Hedland,Rotterdam,iron_ore,Capesize,5.67,1391,86.91,122.23,8200,SYNTHETIC
2024-10-29,Paradip,Rotterdam,iron_ore,Panamax,10.81,1339,88.71,115.16,4800,SYNTHETIC
2024-10-29,Port Hedland,Qingdao,iron_ore,Capesize,6.44,1339,88.71,115.16,4000,SYNTHETIC
2024-10-29,Port Hedland,Gangavaram,coal,Capesize,6.87,1339,88.71,122.93,3800,SYNTHETIC
2024-10-29,Samarinda,Gangavaram,coal,Panamax,10.24,1339,88.71,122.93,2200,SYNTHETIC
2024-10-29,Samarinda,Shanghai,coal,Supramax,13.53,1339,88.71,122.93,2600,SYNTHETIC
2024-10-29,Paradip,Rotterdam,grain,Supramax,13.9,1339,88.71,176.46,4800,SYNTHETIC
2024-10-29,Paradip,Singapore,steel_coils,Handysize,24.46,1339,88.71,176.46,1900,SYNTHETIC
2024-10-29,Dhamra,Singapore,steel_coils,Handymax,22.95,1339,88.71,176.46,2100,SYNTHETIC
2024-10-29,Richards Bay,Rotterdam,coal,Panamax,12.92,1339,88.71,122.93,5200,SYNTHETIC
2024-10-29,Newcastle,Qingdao,coal,Panamax,11.87,1339,88.71,122.93,4200,SYNTHETIC
2024-10-29,Baltimore,Rotterdam,grain,Handymax,19.6,1339,88.71,176.46,3400,SYNTHETIC
2024-10-29,Norfolk,Rotterdam,grain,Panamax,16.79,1339,88.71,176.46,3300,SYNTHETIC
2024-10-29,Paradip,Rotterdam,iron_ore,Handymax,16.14,1339,88.71,115.16,4800,SYNTHETIC
2024-10-29,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.02,1339,88.71,115.16,4700,SYNTHETIC
2024-10-29,Port Hedland,Rotterdam,iron_ore,Capesize,6.17,1339,88.71,115.16,8200,SYNTHETIC
2024-11-05,Paradip,Rotterdam,iron_ore,Panamax,11.08,1429,87.03,138.52,4800,SYNTHETIC
2024-11-05,Port Hedland,Qingdao,iron_ore,Capesize,6.78,1429,87.03,138.52,4000,SYNTHETIC
2024-11-05,Port Hedland,Gangavaram,coal,Capesize,8.12,1429,87.03,110.08,3800,SYNTHETIC
2024-11-05,Samarinda,Gangavaram,coal,Panamax,9.73,1429,87.03,110.08,2200,SYNTHETIC
2024-11-05,Samarinda,Shanghai,coal,Supramax,13.92,1429,87.03,110.08,2600,SYNTHETIC
2024-11-05,Paradip,Rotterdam,grain,Supramax,15.31,1429,87.03,165.85,4800,SYNTHETIC
2024-11-05,Paradip,Singapore,steel_coils,Handysize,24.68,1429,87.03,165.85,1900,SYNTHETIC
2024-11-05,Dhamra,Singapore,steel_coils,Handymax,24.17,1429,87.03,165.85,2100,SYNTHETIC
2024-11-05,Richards Bay,Rotterdam,coal,Panamax,13.28,1429,87.03,110.08,5200,SYNTHETIC
2024-11-05,Newcastle,Qingdao,coal,Panamax,12.67,1429,87.03,110.08,4200,SYNTHETIC
2024-11-05,Baltimore,Rotterdam,grain,Handymax,21.22,1429,87.03,165.85,3400,SYNTHETIC
2024-11-05,Norfolk,Rotterdam,grain,Panamax,18.62,1429,87.03,165.85,3300,SYNTHETIC
2024-11-05,Paradip,Rotterdam,iron_ore,Handymax,18.36,1429,87.03,138.52,4800,SYNTHETIC
2024-11-05,Visakhapatnam,Rotterdam,iron_ore,Panamax,11.96,1429,87.03,138.52,4700,SYNTHETIC
2024-11-05,Port Hedland,Rotterdam,iron_ore,Capesize,6.42,1429,87.03,138.52,8200,SYNTHETIC
2024-11-12,Paradip,Rotterdam,iron_ore,Panamax,11.62,1495,86.97,131.32,4800,SYNTHETIC
2024-11-12,Port Hedland,Qingdao,iron_ore,Capesize,6.95,1495,86.97,131.32,4000,SYNTHETIC
2024-11-12,Port Hedland,Gangavaram,coal,Capesize,8.44,1495,86.97,117.54,3800,SYNTHETIC
2024-11-12,Samarinda,Gangavaram,coal,Panamax,10.82,1495,86.97,117.54,2200,SYNTHETIC
2024-11-12,Samarinda,Shanghai,coal,Supramax,14.78,1495,86.97,117.54,2600,SYNTHETIC
2024-11-12,Paradip,Rotterdam,grain,Supramax,14.75,1495,86.97,160.0,4800,SYNTHETIC
2024-11-12,Paradip,Singapore,steel_coils,Handysize,26.19,1495,86.97,160.0,1900,SYNTHETIC
2024-11-12,Dhamra,Singapore,steel_coils,Handymax,23.98,1495,86.97,160.0,2100,SYNTHETIC
2024-11-12,Richards Bay,Rotterdam,coal,Panamax,12.64,1495,86.97,117.54,5200,SYNTHETIC
2024-11-12,Newcastle,Qingdao,coal,Panamax,11.64,1495,86.97,117.54,4200,SYNTHETIC
2024-11-12,Baltimore,Rotterdam,grain,Handymax,22.42,1495,86.97,160.0,3400,SYNTHETIC
2024-11-12,Norfolk,Rotterdam,grain,Panamax,18.31,1495,86.97,160.0,3300,SYNTHETIC
2024-11-12,Paradip,Rotterdam,iron_ore,Handymax,18.62,1495,86.97,131.32,4800,SYNTHETIC
2024-11-12,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.88,1495,86.97,131.32,4700,SYNTHETIC
2024-11-12,Port Hedland,Rotterdam,iron_ore,Capesize,6.34,1495,86.97,131.32,8200,SYNTHETIC
2024-11-19,Paradip,Rotterdam,iron_ore,Panamax,12.49,1747,83.91,109.58,4800,SYNTHETIC
2024-11-19,Port Hedland,Qingdao,iron_ore,Capesize,8.23,1747,83.91,109.58,4000,SYNTHETIC
2024-11-19,Port Hedland,Gangavaram,coal,Capesize,9.03,1747,83.91,132.99,3800,SYNTHETIC
2024-11-19,Samarinda,Gangavaram,coal,Panamax,11.17,1747,83.91,132.99,2200,SYNTHETIC
2024-11-19,Samarinda,Shanghai,coal,Supramax,15.75,1747,83.91,132.99,2600,SYNTHETIC
2024-11-19,Paradip,Rotterdam,grain,Supramax,17.57,1747,83.91,178.54,4800,SYNTHETIC
2024-11-19,Paradip,Singapore,steel_coils,Handysize,28.58,1747,83.91,178.54,1900,SYNTHETIC
2024-11-19,Dhamra,Singapore,steel_coils,Handymax,24.14,1747,83.91,178.54,2100,SYNTHETIC
2024-11-19,Richards Bay,Rotterdam,coal,Panamax,13.51,1747,83.91,132.99,5200,SYNTHETIC
2024-11-19,Newcastle,Qingdao,coal,Panamax,13.63,1747,83.91,132.99,4200,SYNTHETIC
2024-11-19,Baltimore,Rotterdam,grain,Handymax,24.92,1747,83.91,178.54,3400,SYNTHETIC
2024-11-19,Norfolk,Rotterdam,grain,Panamax,18.35,1747,83.91,178.54,3300,SYNTHETIC
2024-11-19,Paradip,Rotterdam,iron_ore,Handymax,18.64,1747,83.91,109.58,4800,SYNTHETIC
2024-11-19,Visakhapatnam,Rotterdam,iron_ore,Panamax,13.5,1747,83.91,109.58,4700,SYNTHETIC
2024-11-19,Port Hedland,Rotterdam,iron_ore,Capesize,6.49,1747,83.91,109.58,8200,SYNTHETIC
2024-11-26,Paradip,Rotterdam,iron_ore,Panamax,12.48,1608,84.85,119.08,4800,SYNTHETIC
2024-11-26,Port Hedland,Qingdao,iron_ore,Capesize,7.99,1608,84.85,119.08,4000,SYNTHETIC
2024-11-26,Port Hedland,Gangavaram,coal,Capesize,7.94,1608,84.85,144.27,3800,SYNTHETIC
2024-11-26,Samarinda,Gangavaram,coal,Panamax,11.35,1608,84.85,144.27,2200,SYNTHETIC
2024-11-26,Samarinda,Shanghai,coal,Supramax,14.65,1608,84.85,144.27,2600,SYNTHETIC
2024-11-26,Paradip,Rotterdam,grain,Supramax,15.15,1608,84.85,174.82,4800,SYNTHETIC
2024-11-26,Paradip,Singapore,steel_coils,Handysize,27.61,1608,84.85,174.82,1900,SYNTHETIC
2024-11-26,Dhamra,Singapore,steel_coils,Handymax,26.44,1608,84.85,174.82,2100,SYNTHETIC
2024-11-26,Richards Bay,Rotterdam,coal,Panamax,13.96,1608,84.85,144.27,5200,SYNTHETIC
2024-11-26,Newcastle,Qingdao,coal,Panamax,12.93,1608,84.85,144.27,4200,SYNTHETIC
2024-11-26,Baltimore,Rotterdam,grain,Handymax,23.57,1608,84.85,174.82,3400,SYNTHETIC
2024-11-26,Norfolk,Rotterdam,grain,Panamax,17.56,1608,84.85,174.82,3300,SYNTHETIC
2024-11-26,Paradip,Rotterdam,iron_ore,Handymax,17.88,1608,84.85,119.08,4800,SYNTHETIC
2024-11-26,Visakhapatnam,Rotterdam,iron_ore,Panamax,13.7,1608,84.85,119.08,4700,SYNTHETIC
2024-11-26,Port Hedland,Rotterdam,iron_ore,Capesize,6.13,1608,84.85,119.08,8200,SYNTHETIC
2024-12-03,Paradip,Rotterdam,iron_ore,Panamax,9.66,1080,83.97,114.05,4800,SYNTHETIC
2024-12-03,Port Hedland,Qingdao,iron_ore,Capesize,5.96,1080,83.97,114.05,4000,SYNTHETIC
2024-12-03,Port Hedland,Gangavaram,coal,Capesize,6.48,1080,83.97,123.52,3800,SYNTHETIC
2024-12-03,Samarinda,Gangavaram,coal,Panamax,8.62,1080,83.97,123.52,2200,SYNTHETIC
2024-12-03,Samarinda,Shanghai,coal,Supramax,12.0,1080,83.97,123.52,2600,SYNTHETIC
2024-12-03,Paradip,Rotterdam,grain,Supramax,13.66,1080,83.97,196.87,4800,SYNTHETIC
2024-12-03,Paradip,Singapore,steel_coils,Handysize,24.81,1080,83.97,196.87,1900,SYNTHETIC
2024-12-03,Dhamra,Singapore,steel_coils,Handymax,20.41,1080,83.97,196.87,2100,SYNTHETIC
2024-12-03,Richards Bay,Rotterdam,coal,Panamax,10.4,1080,83.97,123.52,5200,SYNTHETIC
2024-12-03,Newcastle,Qingdao,coal,Panamax,10.14,1080,83.97,123.52,4200,SYNTHETIC
2024-12-03,Baltimore,Rotterdam,grain,Handymax,18.82,1080,83.97,196.87,3400,SYNTHETIC
2024-12-03,Norfolk,Rotterdam,grain,Panamax,14.27,1080,83.97,196.87,3300,SYNTHETIC
2024-12-03,Paradip,Rotterdam,iron_ore,Handymax,15.56,1080,83.97,114.05,4800,SYNTHETIC
2024-12-03,Visakhapatnam,Rotterdam,iron_ore,Panamax,9.72,1080,83.97,114.05,4700,SYNTHETIC
2024-12-03,Port Hedland,Rotterdam,iron_ore,Capesize,5.43,1080,83.97,114.05,8200,SYNTHETIC
2024-12-10,Paradip,Rotterdam,iron_ore,Panamax,9.8,1100,83.63,100.64,4800,SYNTHETIC
2024-12-10,Port Hedland,Qingdao,iron_ore,Capesize,6.33,1100,83.63,100.64,4000,SYNTHETIC
2024-12-10,Port Hedland,Gangavaram,coal,Capesize,7.04,1100,83.63,115.09,3800,SYNTHETIC
2024-12-10,Samarinda,Gangavaram,coal,Panamax,8.85,1100,83.63,115.09,2200,SYNTHETIC
2024-12-10,Samarinda,Shanghai,coal,Supramax,11.01,1100,83.63,115.09,2600,SYNTHETIC
2024-12-10,Paradip,Rotterdam,grain,Supramax,13.24,1100,83.63,236.07,4800,SYNTHETIC
2024-12-10,Paradip,Singapore,steel_coils,Handysize,24.75,1100,83.63,236.07,1900,SYNTHETIC
2024-12-10,Dhamra,Singapore,steel_coils,Handymax,18.68,1100,83.63,236.07,2100,SYNTHETIC
2024-12-10,Richards Bay,Rotterdam,coal,Panamax,11.63,1100,83.63,115.09,5200,SYNTHETIC
2024-12-10,Newcastle,Qingdao,coal,Panamax,11.05,1100,83.63,115.09,4200,SYNTHETIC
2024-12-10,Baltimore,Rotterdam,grain,Handymax,19.22,1100,83.63,236.07,3400,SYNTHETIC
2024-12-10,Norfolk,Rotterdam,grain,Panamax,15.78,1100,83.63,236.07,3300,SYNTHETIC
2024-12-10,Paradip,Rotterdam,iron_ore,Handymax,15.63,1100,83.63,100.64,4800,SYNTHETIC
2024-12-10,Visakhapatnam,Rotterdam,iron_ore,Panamax,9.84,1100,83.63,100.64,4700,SYNTHETIC
2024-12-10,Port Hedland,Rotterdam,iron_ore,Capesize,5.81,1100,83.63,100.64,8200,SYNTHETIC
2024-12-17,Paradip,Rotterdam,iron_ore,Panamax,10.59,1198,77.69,112.32,4800,SYNTHETIC
